Listing_ID;Last_scraped;Source;Host_ID;Host_since;host_location;Aux.;Host_Location2;Host_response_time;Host_response_rate;Host_response_rate_num;Host_acceptance_rate;Host_acceptance_rate_num;host_is_superhost;Superhost;Superhost2;Host_listings_count;Host_total_listings_count;host_verifications;Host_verification;Host_identity_verified;Host_identity_verified2;Neighbourhood_group_cleansed;Property_type;Room_type;Num. Accommodates;Bathrooms_initial;Num. Bathrooms;Bathrooms_text;Shared_bathrooms;Bedrooms_initial;Beds_initial;Price;Price_€;minimum_nights;minimum_night_category;maximum_nights;maximum_nights_category;minimum_minimum_nights;maximum_minimum_nights;minimum_maximum_nights;maximum_maximum_nights;minimum_nights_avg_ntm;maximum_nights_avg_ntm;calendar_updated;has_availability;availability_30;availability_60;availability_90;availability_365;anual_availability;calendar_last_scraped;number_of_reviews;number_of_reviews_ltm;number_of_reviews_l30d;availability_eoy;number_of_reviews_ly;first_review;last_review;review_scores_rating_ininitial;Review_scores_rating2;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;instant_bookable;Instant_bookable2;calculated_host_listings_count;calculated_host_listings_count_entire_homes;calculated_host_listings_count_private_rooms;calculated_host_listings_count_shared_rooms;reviews_per_month
6,70817E+17;07/03/2025;city scrape;4615520;07/01/2013;Madrid, Spain;1;Spain;within a few hours;100%;1,00;93%;0,93;f;f;False;25;67;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;1;2;$88.00;88,00;3;Very short stay;1125;No real limit;3;28;1125;1125;278;11250;;t;0;7;30;141;Medium availability;07/03/2025;29;11;0;98;13;15/08/2022;25/11/2024;497;4,97;50;493;50;497;50;497;f;False;22;22;0;0;93
6,70991E+17;12/03/2025;city scrape;453793910;11/04/2022;Madrid, Spain;1;Spain;within a day;50%;0,50;96%;0,96;f;f;False;1;1;phone;phone;t;True;San Blas - Canillejas;Private room in rental unit;Private room;1;15;1,5;1.5 shared baths;Shared;1;1;$35.00;35,00;1;Very short stay;365;Long stay (up to 1 year);1;1;365;365;10;3650;;t;0;1;1;192;High availability;12/03/2025;171;59;0;122;65;21/07/2022;08/12/2024;468;4,68;469;474;48;477;468;464;f;False;1;0;1;0;531
6,71019E+17;05/03/2025;city scrape;459598058;17/05/2022;Madrid, Spain;1;Spain;within a few hours;100%;1,00;100%;1,00;f;f;False;4;4;phone;phone;t;True;Usera;Private room in rental unit;Private room;3;30;3;3 shared baths;Shared;1;2;$60.00;60,00;32;Montly rental;330;Long stay (up to 1 year);20;32;1125;1125;316;11250;;t;2;14;44;319;High availability;05/03/2025;3;1;0;256;1;26/04/2023;30/04/2024;367;3,67;367;367;367;40;367;367;t;True;4;0;4;0;13
6,71386E+17;10/03/2025;city scrape;469574493;15/07/2022;;0;Unknown;within an hour;100%;1,00;99%;0,99;t;t;True;1;1;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;1;1;$86.00;86,00;6;Short stay;45;Medium stay (up to 3 months);4;6;1125;1125;59;11250;;t;0;0;0;0;Not available;10/03/2025;125;53;5;0;53;06/09/2022;06/03/2025;496;4,96;498;494;498;498;497;495;f;False;1;1;0;0;409
6,71386E+17;11/03/2025;city scrape;469574562;15/07/2022;;0;Unknown;within an hour;100%;1,00;100%;1,00;f;f;False;1;1;email, phone;email, phone;t;True;Moncloa - Aravaca;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;1;1;$161.00;161,00;3;Very short stay;1000;No real limit;2;7;1000;1000;44;10000;;t;8;38;68;207;High availability;11/03/2025;51;17;0;207;20;03/09/2022;02/02/2025;461;4,61;476;461;465;475;475;451;t;True;1;1;0;0;166
6,71397E+17;06/03/2025;city scrape;469576646;15/07/2022;;0;Unknown;within an hour;100%;1,00;100%;1,00;f;f;False;1;1;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;1;1;$104.00;104,00;5;Short stay;180;Long stay (up to 1 year);1;5;1125;1125;45;11250;;t;10;19;33;102;Medium availability;06/03/2025;26;8;0;102;7;06/08/2022;23/01/2025;392;3,92;408;392;45;442;492;385;t;True;1;1;0;0;83
6,75045E+17;06/03/2025;city scrape;77736183;14/06/2016;;0;Unknown;N/A;N/A;;N/A;;f;f;False;13;31;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;1;1;$57.00;57,00;3;Very short stay;50;Medium stay (up to 3 months);1;3;1125;1125;29;11250;;t;9;22;41;41;Low availability;06/03/2025;12;3;0;41;4;23/09/2022;09/12/2024;367;3,67;408;40;442;417;425;317;f;False;10;1;9;0;40
6,75138E+17;05/03/2025;city scrape;402683004;21/05/2021;;0;Unknown;within a few hours;86%;0,86;46%;0,46;f;f;False;57;62;email, phone;email, phone;t;True;Carabanchel;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;1;1;$72.00;72,00;4;Short stay;365;Long stay (up to 1 year);4;4;365;365;40;3650;;t;26;44;74;74;Low availability;05/03/2025;27;10;0;74;12;22/08/2022;13/11/2024;444;4,44;433;463;485;47;411;437;f;False;46;46;0;0;87
6,71493E+17;12/03/2025;city scrape;14032635;08/04/2014;London, United Kingdom;1;United Kingdom;within a day;60%;0,60;16%;0,16;f;f;False;9;55;email, phone, work_email;email, phone, work_email;f;False;San Blas - Canillejas;Entire rental unit;Entire home/apt;5;10;1;1 bath;Private;2;5;$82.00;82,00;2;Very short stay;730;No real limit;2;2;730;730;20;7300;;t;7;13;36;302;High availability;12/03/2025;6;6;0;232;5;29/05/2024;31/01/2025;417;4,17;40;467;45;433;40;417;f;False;8;7;1;0;63
6,71509E+17;12/03/2025;city scrape;436487998;18/12/2021;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;;d;Unknown;18;25;email, phone;email, phone;t;True;Centro;Private room in rental unit;Private room;2;25;2,5;2.5 shared baths;Shared;1;0;$52.00;52,00;4;Short stay;300;Long stay (up to 1 year);2;5;300;1125;40;11057;;t;8;25;44;44;Low availability;12/03/2025;103;30;2;44;37;08/08/2022;20/02/2025;439;4,39;435;466;48;475;49;45;t;True;10;0;10;0;326
6,7155E+17;12/03/2025;city scrape;50963821;10/12/2015;Madrid, Spain;1;Spain;N/A;N/A;;0%;0,00;f;f;False;1;1;email, phone;email, phone;t;True;Hortaleza;Private room in bed and breakfast;Private room;1;10;1;1 shared bath;Shared;1;1;$45.00;45,00;7;Short stay;365;Long stay (up to 1 year);7;7;365;365;70;3650;;t;23;53;83;173;Medium availability;12/03/2025;1;0;0;173;0;01/09/2022;01/09/2022;50;0,5;50;50;50;50;50;50;f;False;1;0;1;0;3
6,71622E+17;12/03/2025;city scrape;69009447;26/04/2016;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;f;f;False;9;12;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;3;10;1;1 bath;Private;1;2;$93.00;93,00;1;Very short stay;730;No real limit;1;6;1125;1125;32;11250;;t;4;8;14;130;Medium availability;12/03/2025;212;74;7;130;75;20/07/2022;11/03/2025;452;4,52;451;475;485;474;472;443;t;True;8;8;0;0;658
6,71748E+17;11/03/2025;city scrape;3091307;29/07/2012;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;f;f;False;10;10;email, phone;email, phone;t;True;Puente de Vallecas;Private room in rental unit;Private room;1;10;1;1 private bath;Private;1;1;$64.00;64,00;2;Very short stay;365;Long stay (up to 1 year);2;2;365;365;20;3650;;t;0;0;0;253;High availability;11/03/2025;6;2;0;184;2;01/11/2022;17/06/2024;467;4,67;50;467;50;50;483;45;t;True;7;0;7;0;21
6,7178E+17;05/03/2025;city scrape;64270668;24/03/2016;;0;Unknown;within a few hours;71%;0,71;0%;0,00;f;f;False;3;3;email, phone;email, phone;t;True;Ciudad Lineal;Private room in home;Private room;1;10;1;1 bath;Private;3;2;$77.00;77,00;3;Very short stay;1125;No real limit;3;3;1125;1125;30;11250;;t;30;60;90;365;Fully available;05/03/2025;1;0;0;302;1;01/01/2024;01/01/2024;50;0,5;50;50;50;50;50;50;f;False;3;1;2;0;7
6,71798E+17;10/03/2025;city scrape;395789920;06/04/2021;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;2;3;email, phone;email, phone;t;True;Retiro;Private room in rental unit;Private room;1;10;1;1 shared bath;Shared;1;1;$41.00;41,00;2;Very short stay;90;Long stay (up to 1 year);2;2;1125;1125;20;11250;;t;6;16;27;102;Medium availability;10/03/2025;47;11;0;102;15;22/07/2022;05/11/2024;477;4,77;472;485;50;498;494;477;t;True;2;0;2;0;146
6,71801E+17;12/03/2025;city scrape;460468157;23/05/2022;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;f;f;False;1;2;phone;phone;t;True;Fuencarral - El Pardo;Private room in townhouse;Private room;1;10;1;1 shared bath;Shared;1;1;$38.00;38,00;1;Very short stay;1125;No real limit;1;1;1125;1125;10;11250;;t;10;40;70;345;High availability;12/03/2025;32;5;1;275;2;19/09/2022;19/02/2025;475;4,75;481;459;497;494;475;463;t;True;1;0;1;0;106
6,72114E+17;07/03/2025;city scrape;442600885;29/01/2022;;0;Unknown;within a few hours;100%;1,00;44%;0,44;t;t;True;3;3;email, phone;email, phone;t;True;Arganzuela;Private room in rental unit;Private room;2;10;1;1 shared bath;Shared;1;1;$24.00;24,00;3;Very short stay;31;Medium stay (up to 3 months);3;3;31;31;30;310;;t;0;0;4;4;Low availability;07/03/2025;24;9;1;4;10;31/12/2022;02/03/2025;488;4,88;492;483;50;50;496;492;f;False;3;0;3;0;90
6,72176E+17;12/03/2025;city scrape;258065833;25/04/2019;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;8;8;email, phone;email, phone;t;True;Centro;Entire condo;Entire home/apt;8;20;2;2 baths;Private;2;2;$339.00;339,00;2;Very short stay;1125;No real limit;1;3;364;364;20;3640;;t;13;22;29;239;High availability;12/03/2025;145;46;2;173;50;04/09/2022;01/03/2025;497;4,97;497;497;488;498;498;493;t;True;5;5;0;0;472
6,75167E+17;05/03/2025;city scrape;238258404;22/01/2019;;0;Unknown;N/A;N/A;;77%;0,77;f;f;False;1;1;email, phone;email, phone;t;True;San Blas - Canillejas;Private room in rental unit;Private room;2;10;1;1 shared bath;Shared;1;1;$51.00;51,00;2;Very short stay;365;Long stay (up to 1 year);2;2;365;365;20;3650;;t;29;59;89;179;High availability;05/03/2025;12;5;0;179;5;01/05/2023;16/06/2024;475;4,75;475;492;492;50;50;483;f;False;1;0;1;0;53
6,75235E+17;12/03/2025;city scrape;470572826;20/07/2022;;0;Unknown;within an hour;86%;0,86;100%;1,00;f;f;False;1;1;email, phone;email, phone;t;True;Chamartín;Entire rental unit;Entire home/apt;5;20;2;2 baths;Private;3;4;$146.00;146,00;7;Short stay;364;Long stay (up to 1 year);7;7;364;364;70;3640;;t;0;0;7;270;High availability;12/03/2025;2;2;0;200;2;23/06/2024;30/07/2024;45;0,45;45;50;45;45;45;45;f;False;1;1;0;0;23
6,75337E+17;05/03/2025;city scrape;18998422;27/07/2014;Madrid, Spain;1;Spain;within a day;80%;0,80;69%;0,69;f;f;False;2;3;email, phone;email, phone;t;True;Chamberí;Entire condo;Entire home/apt;3;10;1;1 bath;Private;2;2;$85.00;85,00;5;Short stay;180;Long stay (up to 1 year);5;5;180;180;50;1800;;t;4;9;29;288;High availability;05/03/2025;31;18;0;225;18;02/10/2022;31/01/2025;477;4,77;474;487;49;481;484;465;f;False;1;1;0;0;105
6,75779E+17;07/03/2025;previous scrape;470709723;21/07/2022;;0;Unknown;within an hour;100%;1,00;100%;1,00;t;t;True;1;1;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;4;;0;2 baths;Private;2;;;;1;Very short stay;1125;No real limit;28;28;1125;1125;280;11250;;t;1;12;17;260;High availability;07/03/2025;13;5;0;195;5;23/11/2022;31/10/2024;469;4,69;50;462;438;454;485;446;t;True;1;1;0;0;47
6,72209E+17;07/03/2025;city scrape;369126370;24/09/2020;;0;Unknown;within an hour;100%;1,00;99%;0,99;t;t;True;1;1;phone;phone;t;True;Chamartín;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;2;3;$103.00;103,00;2;Very short stay;365;Long stay (up to 1 year);2;2;365;365;20;3650;;t;5;16;34;94;Medium availability;07/03/2025;173;78;4;94;80;11/09/2022;21/02/2025;486;4,86;49;486;494;488;485;481;t;True;1;1;0;0;571
6,72452E+17;06/03/2025;city scrape;901218;01/08/2011;Madrid, Spain;1;Spain;within an hour;99%;0,99;83%;0,83;f;f;False;82;117;email, phone;email, phone;t;True;Centro;Private room in rental unit;Private room;4;10;1;1 private bath;Private;1;1;$223.00;223,00;1;Very short stay;21;Short to medium stay;1;3;21;21;16;210;;t;30;60;90;365;Fully available;06/03/2025;1;0;0;301;0;30/05/2023;30/05/2023;50;0,5;50;50;50;50;50;50;f;False;62;9;53;0;5
6,72464E+17;09/03/2025;previous scrape;50080380;28/11/2015;Madrid, Spain;1;Spain;N/A;N/A;;97%;0,97;f;f;False;20;20;phone, work_email;phone, work_email;t;True;Tetuán;Private room in condo;Private room;2;;0;3 shared baths;Shared;;;;;7;Short stay;365;Long stay (up to 1 year);7;7;365;365;70;3650;;t;0;0;0;0;Not available;09/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;t;True;17;0;17;0;
6,72469E+17;09/03/2025;previous scrape;50080380;28/11/2015;Madrid, Spain;1;Spain;N/A;N/A;;97%;0,97;f;f;False;20;20;phone, work_email;phone, work_email;t;True;Centro;Private room in condo;Private room;1;;0;2 shared baths;Shared;;;;;7;Short stay;365;Long stay (up to 1 year);7;7;365;365;70;3650;;t;0;0;0;0;Not available;09/03/2025;5;1;0;0;1;08/08/2022;30/06/2024;50;0,5;50;48;42;46;50;48;t;True;17;0;17;0;16
6,72803E+17;07/03/2025;city scrape;8237595;18/08/2013;Madrid, Spain;1;Spain;within an hour;100%;1,00;97%;0,97;f;f;False;4;10;email, phone;email, phone;t;True;Chamartín;Entire rental unit;Entire home/apt;8;20;2;2 baths;Private;3;6;$231.00;231,00;2;Very short stay;30;Medium stay (up to 3 months);2;2;30;30;20;300;;t;0;0;0;0;Not available;07/03/2025;3;3;1;0;0;03/01/2025;02/03/2025;50;0,5;50;50;50;50;50;50;f;False;2;2;0;0;141
6,72929E+17;12/03/2025;previous scrape;220103569;11/10/2018;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;f;f;False;66;66;email, phone;email, phone;t;True;Arganzuela;Entire rental unit;Entire home/apt;3;;0;1 bath;Private;2;;;;3;Very short stay;10;Short to medium stay;3;3;10;10;30;100;;t;0;0;0;0;Not available;12/03/2025;5;0;0;0;0;27/07/2022;08/11/2022;50;0,5;50;50;50;50;48;50;f;False;64;64;0;0;16
6,72931E+17;06/03/2025;city scrape;49930511;26/11/2015;Madrid, Spain;1;Spain;within an hour;100%;1,00;97%;0,97;t;t;True;5;6;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;1;1;$88.00;88,00;2;Very short stay;730;No real limit;1;5;730;730;23;7300;;t;2;7;12;69;Low availability;06/03/2025;79;26;1;69;21;21/03/2023;08/02/2025;485;4,85;487;49;491;495;496;482;f;False;3;3;0;0;331
6,73007E+17;12/03/2025;city scrape;164258741;26/12/2017;Madrid, Spain;1;Spain;within an hour;80%;0,80;50%;0,50;f;f;False;1;8;email, phone;email, phone;t;True;Ciudad Lineal;Private room in home;Private room;2;10;1;1 shared bath;Shared;1;1;$56.00;56,00;1;Very short stay;1;Short stay only;1;1;1;1;10;10;;t;29;59;89;89;Low availability;12/03/2025;99;8;0;89;10;21/07/2022;24/10/2024;424;4,24;43;415;461;47;453;422;f;False;1;0;1;0;307
6,73032E+17;12/03/2025;previous scrape;469966123;17/07/2022;;0;Unknown;N/A;N/A;;N/A;;f;f;False;1;2;phone;phone;f;False;Fuencarral - El Pardo;Private room in rental unit;Private room;1;;0;1 private bath;Private;;;;;1;Very short stay;1125;No real limit;1;1;1125;1125;10;11250;;;0;0;0;0;Not available;12/03/2025;5;0;0;0;0;27/07/2022;05/10/2022;50;0,5;50;50;50;50;50;50;f;False;1;0;1;0;16
6,7307E+17;06/03/2025;city scrape;29307974;14/03/2015;Toledo, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;5;5;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;1;1;$124.00;124,00;3;Very short stay;30;Medium stay (up to 3 months);2;3;30;1125;30;11148;;t;16;33;63;63;Low availability;06/03/2025;173;68;2;63;73;08/08/2022;20/02/2025;495;4,95;489;494;498;499;494;486;t;True;1;1;0;0;551
6,73111E+17;05/03/2025;city scrape;20263793;19/08/2014;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;1;2;email, phone;email, phone;t;True;Latina;Private room in rental unit;Private room;1;10;1;1 private bath;Private;1;1;$67.00;67,00;5;Short stay;15;Short to medium stay;5;5;1125;1125;50;11250;;t;0;0;0;216;High availability;05/03/2025;4;0;0;153;0;19/09/2022;23/12/2023;50;0,5;50;50;475;50;45;45;f;False;1;0;1;0;13
6,75806E+17;07/03/2025;previous scrape;430183325;03/11/2021;;0;Unknown;N/A;N/A;;N/A;;f;f;False;1;1;email, phone;email, phone;t;True;Moncloa - Aravaca;Entire rental unit;Entire home/apt;3;;0;1 bath;Private;1;;;;1;Very short stay;1125;No real limit;1;1;1125;1125;10;11250;;f;0;0;0;0;Not available;07/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;1;1;0;0;
6,75815E+17;05/03/2025;city scrape;468308273;08/07/2022;;0;Unknown;within an hour;95%;0,95;100%;1,00;t;t;True;1;1;phone;phone;t;True;Tetuán;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;1;2;$94.00;94,00;2;Very short stay;365;Long stay (up to 1 year);2;2;365;365;20;3650;;t;15;15;15;15;Low availability;05/03/2025;80;37;3;15;35;10/09/2022;03/03/2025;465;4,65;474;463;485;488;465;448;t;True;1;1;0;0;264
6,76076E+17;07/03/2025;previous scrape;115093485;05/02/2017;;0;Unknown;N/A;N/A;;N/A;;f;f;False;2;2;email, phone;email, phone;f;False;Tetuán;Entire vacation home;Entire home/apt;2;;0;1 bath;Private;1;;;;1;Very short stay;365;Long stay (up to 1 year);1;1;365;365;10;3650;;;0;0;0;0;Not available;07/03/2025;2;0;0;0;0;03/09/2022;04/09/2022;50;0,5;50;50;50;50;35;45;f;False;2;2;0;0;7
6,73122E+17;07/03/2025;city scrape;219439535;08/10/2018;Madrid, Spain;1;Spain;within an hour;100%;1,00;92%;0,92;t;t;True;2;2;email, phone;email, phone;t;True;Centro;Private room in casa particular;Private room;1;10;1;1 private bath;Private;1;1;$41.00;41,00;2;Very short stay;60;Medium stay (up to 3 months);1;2;60;60;20;600;;t;3;9;10;26;Low availability;07/03/2025;171;65;4;26;70;17/09/2022;03/03/2025;489;4,89;488;492;486;492;49;491;f;False;2;0;2;0;568
6,73212E+17;07/03/2025;previous scrape;463500615;10/06/2022;Madrid, Spain;1;Spain;N/A;N/A;;100%;1,00;t;t;True;5;5;email, phone;email, phone;t;True;Centro;Private room in rental unit;Private room;1;;0;1 shared bath;Shared;;;;;2;Very short stay;365;Long stay (up to 1 year);2;2;1125;1125;20;11250;;t;0;0;0;0;Not available;07/03/2025;98;15;0;0;20;08/08/2022;16/06/2024;469;4,69;476;48;485;485;49;457;f;False;5;0;5;0;312
6,73234E+17;07/03/2025;previous scrape;463500615;10/06/2022;Madrid, Spain;1;Spain;N/A;N/A;;100%;1,00;t;t;True;5;5;email, phone;email, phone;t;True;Centro;Private room in rental unit;Private room;1;;0;1 shared bath;Shared;;;;;2;Very short stay;365;Long stay (up to 1 year);2;2;1125;1125;20;11250;;t;0;0;0;0;Not available;07/03/2025;97;17;0;0;21;25/07/2022;23/06/2024;479;4,79;485;479;492;49;488;473;f;False;5;0;5;0;304
6,73241E+17;07/03/2025;previous scrape;463500615;10/06/2022;Madrid, Spain;1;Spain;N/A;N/A;;100%;1,00;t;t;True;5;5;email, phone;email, phone;t;True;Centro;Private room in rental unit;Private room;1;;0;1 shared bath;Shared;;;;;2;Very short stay;365;Long stay (up to 1 year);2;2;1125;1125;20;11250;;t;0;0;0;0;Not available;07/03/2025;78;8;0;0;14;25/07/2022;23/06/2024;482;4,82;492;482;487;497;488;476;f;False;5;0;5;0;245
6,73405E+17;10/03/2025;city scrape;36503894;23/06/2015;Madrid, Spain;1;Spain;within an hour;100%;1,00;98%;0,98;t;t;True;51;59;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;3;10;1;1 bath;Private;1;2;$126.00;126,00;1;Very short stay;365;Long stay (up to 1 year);2;28;999;999;138;9990;;t;4;9;23;294;High availability;10/03/2025;113;55;4;226;51;06/08/2022;04/03/2025;472;4,72;474;486;488;494;483;47;t;True;48;48;0;0;358
6,73572E+17;07/03/2025;previous scrape;457078186;02/05/2022;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;f;f;False;16;17;email, phone;email, phone;t;True;Centro;Private room in hostel;Private room;2;;0;1 private bath;Private;1;;;;1;Very short stay;1125;No real limit;1;6;1125;1125;44;11250;;t;0;0;0;181;High availability;07/03/2025;54;10;0;121;13;03/08/2022;10/11/2024;422;4,22;428;452;45;459;48;402;t;True;16;12;4;0;171
6,7359E+17;07/03/2025;previous scrape;470116496;18/07/2022;;0;Unknown;N/A;N/A;;N/A;;f;f;False;1;1;email, phone;email, phone;t;True;Puente de Vallecas;Private room in rental unit;Private room;2;;0;1 shared bath;Shared;;;;;35;Montly rental;60;Medium stay (up to 3 months);35;35;1125;1125;350;11250;;t;0;0;0;0;Not available;07/03/2025;12;0;0;0;0;12/08/2022;28/11/2022;483;4,83;492;492;483;483;483;492;t;True;1;0;1;0;38
6,73687E+17;05/03/2025;city scrape;52530675;28/12/2015;;0;Unknown;within a few hours;73%;0,73;46%;0,46;f;f;False;59;90;phone;phone;t;True;Carabanchel;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;1;1;$69.00;69,00;4;Short stay;365;Long stay (up to 1 year);4;4;365;365;40;3650;;t;29;59;89;364;High availability;05/03/2025;13;3;0;301;4;10/08/2022;18/11/2024;431;4,31;423;423;446;423;392;392;f;False;45;45;0;0;42
6,73704E+17;05/03/2025;city scrape;52530675;28/12/2015;;0;Unknown;within a few hours;73%;0,73;46%;0,46;f;f;False;59;90;phone;phone;t;True;Carabanchel;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;1;1;$66.00;66,00;4;Short stay;365;Long stay (up to 1 year);2;4;365;365;40;3650;;t;25;55;85;360;High availability;05/03/2025;20;10;1;297;10;29/07/2022;12/02/2025;455;4,55;475;46;465;435;42;42;f;False;45;45;0;0;63
6,73775E+17;12/03/2025;city scrape;459598058;17/05/2022;Madrid, Spain;1;Spain;within a few hours;100%;1,00;100%;1,00;f;f;False;4;4;phone;phone;t;True;Usera;Private room in rental unit;Private room;3;30;3;3 shared baths;Shared;1;2;$22.00;22,00;32;Montly rental;330;Long stay (up to 1 year);32;32;330;330;320;3300;;t;0;0;0;0;Not available;12/03/2025;2;0;0;0;1;03/03/2023;01/02/2024;30;0,3;30;30;30;45;30;30;t;True;4;0;4;0;8
6,76109E+17;07/03/2025;previous scrape;3035426;24/07/2012;New York, NY;1;United States;a few days or more;13%;0,13;12%;0,12;f;f;False;2;6;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;2;;0;1 bath;Private;1;;;;4;Short stay;365;Long stay (up to 1 year);4;4;365;365;40;3650;;t;30;60;90;365;Fully available;07/03/2025;1;0;0;300;0;16/10/2022;16/10/2022;50;0,5;50;50;50;50;50;50;f;False;1;1;0;0;3
6,76357E+17;06/03/2025;city scrape;434208714;01/12/2021;Madrid, Spain;1;Spain;within a few hours;98%;0,98;100%;1,00;f;f;False;259;259;email, phone, work_email;email, phone, work_email;f;False;Chamberí;Entire rental unit;Entire home/apt;4;20;2;2 baths;Private;2;2;$225.00;225,00;30;Montly rental;1125;No real limit;30;334;1125;1125;370;11250;;t;0;0;0;65;Low availability;06/03/2025;3;1;0;1;1;01/12/2022;30/04/2024;467;4,67;50;50;50;50;50;433;t;True;247;247;0;0;11
6,76457E+17;10/03/2025;previous scrape;468295029;08/07/2022;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;11;12;phone;phone;t;True;Centro;Entire rental unit;Entire home/apt;6;;0;2 baths;Private;2;;;;2;Very short stay;365;Long stay (up to 1 year);2;2;365;365;20;3650;;t;0;0;0;0;Not available;10/03/2025;27;0;0;0;0;12/09/2022;11/10/2023;459;4,59;456;452;441;448;441;433;f;False;11;11;0;0;89
6,73808E+17;07/03/2025;previous scrape;438136382;30/12/2021;Madrid, Spain;1;Spain;within a day;92%;0,92;46%;0,46;f;f;False;467;552;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;4;;0;2 baths;Private;2;;;;1;Very short stay;1125;No real limit;30;30;1125;1125;300;11250;;t;0;0;0;0;Not available;07/03/2025;3;2;0;0;2;05/09/2022;11/08/2024;50;0,5;50;50;50;50;50;467;f;False;334;334;0;0;10
6,73821E+17;07/03/2025;previous scrape;205454809;27/07/2018;Versailles, France;1;France;within an hour;100%;1,00;98%;0,98;t;t;True;4;6;email, phone;email, phone;t;True;Latina;Entire rental unit;Entire home/apt;5;;0;1 bath;Private;3;;;;21;Long stay;300;Long stay (up to 1 year);3;21;300;300;207;3000;;t;0;0;3;3;Low availability;07/03/2025;2;0;0;3;2;02/01/2024;11/02/2024;45;0,45;50;50;50;50;45;50;f;False;4;4;0;0;14
6,73844E+17;06/03/2025;city scrape;470202331;18/07/2022;;0;Unknown;N/A;N/A;;N/A;;f;f;False;1;1;email, phone;email, phone;t;True;Centro;Private room in rental unit;Private room;2;10;1;1 shared bath;Shared;1;1;$52.00;52,00;3;Very short stay;720;No real limit;2;3;720;720;30;7200;;t;7;12;12;12;Low availability;06/03/2025;124;43;5;12;42;22/07/2022;05/03/2025;492;4,92;494;489;498;499;494;488;t;True;1;0;1;0;388
6,73853E+17;12/03/2025;city scrape;248621680;13/03/2019;;0;Unknown;within an hour;98%;0,98;100%;1,00;f;f;False;9;10;phone;phone;t;True;Centro;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;1;1;$103.00;103,00;1;Very short stay;365;Long stay (up to 1 year);1;65;999;999;501;9990;;t;0;0;0;0;Not available;12/03/2025;70;33;2;0;31;09/08/2022;15/02/2025;476;4,76;49;474;479;484;493;463;t;True;9;9;0;0;222
6,73872E+17;12/03/2025;city scrape;459598058;17/05/2022;Madrid, Spain;1;Spain;within a few hours;100%;1,00;100%;1,00;f;f;False;4;4;phone;phone;t;True;Usera;Private room in rental unit;Private room;3;5;0,5;Shared half-bath;Shared;1;2;$22.00;22,00;32;Montly rental;365;Long stay (up to 1 year);32;32;1125;1125;320;11250;;t;2;2;11;286;High availability;12/03/2025;3;1;0;216;1;20/02/2023;05/07/2024;367;3,67;433;40;50;50;367;40;t;True;4;0;4;0;12
